RepaymentID,LoanID,Month,ActualRepayment
6330.0,611,7,738.32
6331.0,230,7,3691.59
6332.0,826,7,5122.09
6333.0,691,7,2168.81
6334.0,371,7,2122.66
6335.0,982,7,4383.77
6336.0,930,7,1845.8
6337.0,955,7,2630.26
6338.0,369,7,1522.78
6339.0,753,7,3691.59
6340.0,715,7,2307.25
6341.0,757,7,3645.45
6342.0,525,7,4752.93
6343.0,351,7,3045.57
6344.0,825,7,3230.14
6345.0,813,7,2307.24
6346.0,628,7,8582.96
6347.0,336,7,738.32
6348.0,82,7,3645.45
6349.0,536,7,5260.52
6350.0,979,7,3045.57
6351.0,182,7,1107.48
6352.0,623,7,2399.54
6353.0,961,7,969.04
6354.0,7,7,830.61
6355.0,253,7,4799.07
6356.0,303,7,3230.14
6357.0,680,7,4845.22
6358.0,941,7,1938.09
6359.0,830,7,2814.84
6360.0,65,7,1938.09
6361.0,86,7,2168.81
6362.0,1,7,2399.54
6363.0,940,7,3414.72
6364.0,97,7,3137.85
6365.0,287,7,2860.99
6366.0,447,7,5445.1
6367.0,741,7,2860.99
6368.0,5,7,1338.2
6369.0,886,7,1430.49
6370.0,606,7,2860.99
6371.0,599,7,1522.78
6372.0,844,7,5352.81
6373.0,527,7,2630.26
6374.0,601,7,1384.35
6375.0,806,7,4245.33
6376.0,286,7,738.32
6377.0,45,7,1845.8
6378.0,944,7,4706.78
6379.0,116,7,4891.36
6380.0,914,7,2584.12
6381.0,380,7,1938.09
6382.0,768,7,4937.51
6383.0,560,7,3645.45
6384.0,471,7,599.88
6385.0,829,7,4245.33
6386.0,794,7,3599.3
6387.0,349,7,2399.54
6388.0,799,7,4014.61
6389.0,853,7,1615.07
6390.0,663,7,3553.16
6391.0,10,7,4060.75
6392.0,625,7,3645.45
6393.0,946,7,599.88
6394.0,735,7,2353.39
6395.0,575,7,4845.22
6396.0,488,7,1938.09
6397.0,592,7,3737.74
6398.0,824,7,2537.97
6399.0,565,7,2307.25
6400.0,996,7,1015.19
6401.0,588,7,1199.77
6402.0,76,7,4199.19
6403.0,312,7,922.9
6404.0,989,7,1799.65
6405.0,49,7,3276.29
6406.0,707,7,2168.81
6407.0,70,7,5491.25
6408.0,763,7,1799.65
6409.0,408,7,599.88
6410.0,564,7,646.03
6411.0,856,7,1522.78
6412.0,816,7,3137.85
6413.0,322,7,4106.9
6414.0,633,7,3091.71
6415.0,899,7,599.88
6416.0,935,7,1430.49
6417.0,317,7,2584.12
6418.0,237,7,1938.09
6419.0,444,7,2399.54
6420.0,350,7,3691.59
6421.0,724,7,4245.33
6422.0,144,7,2030.38
6423.0,685,7,5168.23
6424.0,248,7,5352.81
6425.0,494,7,1476.64
6426.0,120,7,3230.14
6427.0,226,7,1753.51
6428.0,975,7,692.17
6429.0,817,7,3507.01
6430.0,304,7,3737.74
6431.0,793,7,3091.71
6432.0,47,7,2122.67
6433.0,965,7,1984.23
6434.0,313,7,692.17
6435.0,193,7,5029.8
6436.0,149,7,830.61
6437.0,208,7,3876.17
6438.0,103,7,2122.67
6439.0,509,7,5306.67
6440.0,463,7,4291.48
6441.0,692,7,2676.41
6442.0,906,7,4983.65
6443.0,123,7,2122.67
6444.0,653,7,3460.87
6445.0,776,7,1292.06
6446.0,458,7,2907.13
6447.0,119,7,4983.65
6448.0,106,7,1799.65
6449.0,596,7,2907.13
6450.0,670,7,1984.23
6451.0,764,7,4245.33
6452.0,711,7,4337.62
6453.0,915,7,0.0
6454.0,789,7,0
6455.0,74,7,4614.49
6456.0,211,7,3276.29
6457.0,335,7,784.46
6458.0,981,7,2214.96
6459.0,524,7,4752.93
6460.0,67,7,1245.91
6461.0,629,7,738.32
6462.0,788,7,2537.97
6463.0,699,7,2676.4
6464.0,672,7,5029.8
6465.0,215,7,8213.8
6466.0,987,7,7936.92
6467.0,207,7,1061.33
6468.0,967,7,4153.04
6469.0,231,7,4522.2
6470.0,833,7,1245.91
6471.0,156,7,1753.51
6472.0,481,7,3691.59
6473.0,849,7,3045.57
6474.0,811,7,5445.1
6475.0,93,7,4337.62
6476.0,974,7,1615.07
6477.0,674,7,3184.0
6478.0,667,7,1799.65
6479.0,938,7,5122.09
6480.0,25,7,2814.84
6481.0,550,7,4383.77
6482.0,891,7,4153.04
6483.0,257,7,5214.38
6484.0,433,7,3645.45
6485.0,874,7,2584.12
6486.0,666,7,2676.4
6487.0,721,7,5214.38
6488.0,460,7,1153.62
6489.0,496,7,2307.25
6490.0,713,7,2907.13
6491.0,399,7,4291.48
6492.0,474,7,4983.65
6493.0,971,7,3876.17
6494.0,658,7,2353.39
6495.0,146,7,738.32
6496.0,664,7,1753.51
6497.0,963,7,1753.51
6498.0,155,7,5445.1
6499.0,434,7,1061.33
6500.0,171,7,3922.32
6501.0,723,7,876.75
6502.0,597,7,3876.17
6503.0,841,7,599.88
6504.0,404,7,4660.64
6505.0,441,7,969.04
6506.0,635,7,1107.48
6507.0,579,7,2999.42
6508.0,528,7,1938.09
6509.0,932,7,4706.78
6510.0,936,7,1891.94
6511.0,543,7,1707.36
6512.0,3,7,4199.19
6513.0,978,7,830.61
6514.0,487,7,784.46
6515.0,246,7,5168.23
6516.0,534,7,3322.43
6517.0,499,7,5398.96
6518.0,186,7,3830.03
6519.0,324,7,1938.09
6520.0,484,7,3691.59
6521.0,58,7,1522.78
6522.0,425,7,830.61
6523.0,265,7,4937.51
6524.0,247,7,2676.41
6525.0,809,7,2814.84
6526.0,315,7,4706.78
6527.0,687,7,3414.72
6528.0,99,7,692.17
6529.0,531,7,4614.49
6530.0,475,7,3184.0
6531.0,503,7,2076.52
6532.0,353,7,3830.03
6533.0,673,7,969.04
6534.0,840,7,3691.59
6535.0,300,7,969.04
6536.0,602,7,1938.09
6537.0,933,7,5445.1
6538.0,762,7,2122.67
6539.0,321,7,3276.29
6540.0,365,7,5260.52
6541.0,114,7,4568.35
6542.0,6,7,1338.2
6543.0,728,7,4522.2
6544.0,402,7,5029.8
6545.0,986,7,3045.57
6546.0,113,7,5168.23
6547.0,779,7,4153.04
6548.0,259,7,3414.72
6549.0,523,7,5398.96
6550.0,610,7,4014.61
6551.0,574,7,3645.45
6552.0,985,7,4199.19
6553.0,781,7,4014.61
6554.0,420,7,4291.48
6555.0,964,7,2491.83
6556.0,872,7,1891.94
6557.0,449,7,2445.68
6558.0,516,7,692.17
6559.0,926,7,646.03
6560.0,27,7,1568.93
6561.0,396,7,5214.38
6562.0,298,7,3230.14
6563.0,464,7,3460.87
6564.0,17,7,2076.52
6565.0,665,7,2122.66
6566.0,274,7,5122.09
6567.0,108,7,4337.62
6568.0,26,7,4476.06
6569.0,204,7,5029.8
6570.0,112,7,1338.2
6571.0,631,7,4106.9
6572.0,659,7,3783.88
6573.0,500,7,5491.25
6574.0,773,7,1199.77
6575.0,255,7,1384.35
6576.0,774,7,2537.97
6577.0,448,7,4291.48
6578.0,785,7,1476.64
6579.0,323,7,3830.03
6580.0,632,7,5029.8
6581.0,890,7,1753.51
6582.0,84,7,876.75
6583.0,807,7,5214.38
6584.0,214,7,1661.22
6585.0,121,7,4568.35
6586.0,810,7,1107.48
6587.0,16,7,1476.64
6588.0,486,7,5029.8
6589.0,340,7,1061.33
6590.0,937,7,646.03
6591.0,852,7,4291.48
6592.0,59,7,784.46
6593.0,362,7,3737.74
6594.0,521,7,3507.01
6595.0,493,7,1938.09
6596.0,22,7,1245.91
6597.0,651,7,969.04
6598.0,977,7,3507.01
6599.0,709,7,1845.8
6600.0,232,7,3045.57
6601.0,288,7,3276.29
6602.0,52,7,4429.91
6603.0,66,7,3276.29
6604.0,107,7,2584.12
6605.0,268,7,4060.75
6606.0,784,7,2261.1
6607.0,429,7,2307.25
6608.0,133,7,1153.62
6609.0,414,7,3414.72
6610.0,638,7,1753.51
6611.0,423,7,1015.19
6612.0,712,7,3507.01
6613.0,251,7,2030.38
6614.0,83,7,2214.96
6615.0,567,7,2491.83
6616.0,203,7,1338.2
6617.0,57,7,1015.19
6618.0,400,7,4291.48
6619.0,28,7,3137.85
6620.0,68,7,4568.35
6621.0,201,7,3737.74
6622.0,77,7,4383.77
6623.0,613,7,3691.59
6624.0,507,7,5075.94
6625.0,32,7,1384.35
6626.0,368,7,5075.94
6627.0,127,7,4614.49
6628.0,48,7,3137.85
6629.0,302,7,3184.0
6630.0,165,7,1015.19
6631.0,669,7,1476.64
6632.0,386,7,9136.7
6633.0,450,7,969.04
6634.0,137,7,3137.85
6635.0,786,7,5075.94
6636.0,152,7,1753.51
6637.0,912,7,1891.94
6638.0,984,7,922.9
6639.0,413,7,5306.67
6640.0,43,7,738.32
6641.0,239,7,3783.88
6642.0,988,7,2722.55
6643.0,277,7,4522.2
6644.0,452,7,3322.43
6645.0,62,7,1891.94
6646.0,694,7,1753.51
6647.0,994,7,3507.01
6648.0,615,7,4891.36
6649.0,241,7,5260.52
6650.0,329,7,2630.26
6651.0,390,7,4568.35
6652.0,439,7,4060.75
6653.0,552,7,4799.07
6654.0,751,7,1153.62
6655.0,983,7,1107.48
6656.0,285,7,3414.72
6657.0,465,7,5352.81
6658.0,901,7,1568.93
6659.0,2,7,5306.67
6660.0,91,7,1153.62
6661.0,242,7,5306.67
6662.0,747,7,2445.68
6663.0,192,7,5029.8
6664.0,508,7,4660.64
6665.0,542,7,3553.16
6666.0,643,7,3230.14
6667.0,861,7,4429.91
6668.0,803,7,3414.72
6669.0,383,7,7383.18
6670.0,18,7,3184.0
6671.0,820,7,2214.96
6672.0,671,7,1430.49
6673.0,879,7,692.17
6674.0,876,7,1338.2
6675.0,205,7,3553.16
6676.0,968,7,2030.38
6677.0,407,7,2491.83
6678.0,140,7,5398.96
6679.0,902,7,692.17
6680.0,871,7,2399.54
6681.0,578,7,5168.23
6682.0,135,7,5260.52
6683.0,580,7,1845.8
6684.0,604,7,1015.19
6685.0,532,7,5537.39
6686.0,554,7,3368.58
6687.0,772,7,4752.93
6688.0,884,7,1061.33
6689.0,206,7,599.88
6690.0,823,7,2214.96
6691.0,714,7,2584.12
6692.0,437,7,922.9
6693.0,72,7,1522.78
6694.0,61,7,2491.83
6695.0,161,7,2399.54
6696.0,868,7,1476.64
6697.0,916,7,2722.55
6698.0,622,7,1615.07
6699.0,291,7,692.17
6700.0,654,7,4291.48
6701.0,179,7,5214.38
6702.0,319,7,1338.2
6703.0,148,7,3045.57
6704.0,309,7,4522.2
6705.0,684,7,3876.17
6706.0,95,7,4383.77
6707.0,185,7,1845.8
6708.0,223,7,1015.19
6709.0,163,7,3691.59
6710.0,73,7,599.88
6711.0,644,7,2168.81
6712.0,342,7,2907.13
6713.0,352,7,4845.22
6714.0,482,7,4014.61
6715.0,505,7,3968.46
6716.0,547,7,1107.48
6717.0,775,7,4522.2
6718.0,703,7,2214.96
6719.0,357,7,692.17
6720.0,864,7,2768.7
6721.0,190,7,1753.51
6722.0,877,7,4106.9
6723.0,417,7,2030.38
6724.0,233,7,3414.72
6725.0,655,7,2722.55
6726.0,392,7,2630.26
6727.0,46,7,3876.17
6728.0,236,7,8306.08
6729.0,802,7,1292.06
6730.0,273,7,4891.36
6731.0,473,7,784.46
6732.0,422,7,4476.06
6733.0,250,7,4799.07
6734.0,466,7,2399.54
6735.0,297,7,8767.54
6736.0,44,7,5075.94
6737.0,370,7,876.75
6738.0,431,7,1245.91
6739.0,333,7,646.03
6740.0,759,7,5029.8
6741.0,782,7,3276.29
6742.0,75,7,4060.75
6743.0,87,7,4199.19
6744.0,582,7,5445.1
6745.0,706,7,5491.25
6746.0,563,7,1245.91
6747.0,887,7,3783.88
6748.0,559,7,4337.62
6749.0,406,7,5029.8
6750.0,897,7,2030.38
6751.0,238,7,692.17
6752.0,124,7,1107.48
6753.0,627,7,2860.99
6754.0,184,7,4937.51
6755.0,436,7,4060.75
6756.0,719,7,1153.62
6757.0,220,7,4799.07
6758.0,409,7,5075.94
6759.0,732,7,4614.49
6760.0,244,7,2399.54
6761.0,590,7,1292.06
6762.0,866,7,3322.43
6763.0,837,7,5122.09
6764.0,749,7,5075.94
6765.0,607,7,1568.93
6766.0,969,7,3368.58
6767.0,708,7,4568.35
6768.0,925,7,2676.41
6769.0,328,7,3599.3
6770.0,526,7,2907.13
6771.0,815,7,4891.36
6772.0,306,7,0.0
6773.0,290,7,3507.01
6774.0,710,7,3968.46
6775.0,139,7,2353.39
6776.0,980,7,3507.01
6777.0,254,7,2122.67
6778.0,89,7,4983.65
6779.0,957,7,3137.85
6780.0,585,7,3691.59
6781.0,240,7,1430.49
6782.0,990,7,4614.49
6783.0,551,7,3137.85
6784.0,544,7,3922.32
6785.0,686,7,3322.43
6786.0,923,7,5029.8
6787.0,834,7,1430.49
6788.0,412,7,5306.67
6789.0,513,7,5214.38
6790.0,443,7,2399.54
6791.0,272,7,4568.35
6792.0,913,7,3645.45
6793.0,418,7,2168.81
6794.0,698,7,3460.87
6795.0,640,7,2445.68
6796.0,858,7,2907.13
6797.0,595,7,5029.8
6798.0,492,7,3645.45
6799.0,821,7,4568.35
6800.0,734,7,3137.85
6801.0,154,7,2999.42
6802.0,991,7,4522.2
6803.0,571,7,3137.85
6804.0,364,7,3276.29
6805.0,280,7,4522.2
6806.0,294,7,4706.78
6807.0,808,7,5168.23
6808.0,330,7,1799.65
6809.0,442,7,5491.25
6810.0,889,7,1061.33
6811.0,50,7,1476.64
6812.0,199,7,4983.65
6813.0,217,7,4337.62
6814.0,843,7,2860.98
6815.0,172,7,646.03
6816.0,296,7,0
6817.0,167,7,2168.81
6818.0,737,7,2491.83
6819.0,21,7,3599.3
6820.0,754,7,2214.96
6821.0,731,7,1384.35
6822.0,430,7,1153.62
6823.0,115,7,3691.59
6824.0,34,7,5260.52
6825.0,888,7,1753.51
6826.0,162,7,3691.59
6827.0,472,7,5398.96
6828.0,760,7,4476.06
6829.0,999,7,5306.67
6830.0,995,7,2353.39
6831.0,483,7,2814.84
6832.0,354,7,1384.35
6833.0,617,7,0
6834.0,15,7,1476.64
6835.0,883,7,646.03
6836.0,867,7,1338.2
6837.0,416,7,2768.7
6838.0,411,7,2122.67
6839.0,795,7,646.03
6840.0,645,7,1153.62
6841.0,696,7,3599.3
6842.0,845,7,1292.06
6843.0,164,7,3230.14
6844.0,71,7,4383.77
6845.0,261,7,3599.3
6846.0,11,7,646.03
6847.0,546,7,2353.39
6848.0,495,7,5721.98
6849.0,219,7,3783.88
6850.0,851,7,0.0
6851.0,504,7,4614.49
6852.0,485,7,3460.87
6853.0,375,7,922.9
6854.0,603,7,1430.49
6855.0,943,7,3783.88
6856.0,131,7,2630.26
6857.0,490,7,4983.65
6858.0,267,7,4014.61
6859.0,745,7,3414.72
6860.0,150,7,3876.18
6861.0,621,7,1476.64
6862.0,147,7,3599.3
6863.0,717,7,4706.78
6864.0,183,7,5168.23
6865.0,636,7,2768.7
6866.0,311,7,2722.55
6867.0,345,7,2537.97
6868.0,301,7,830.61
6869.0,647,7,3507.01
6870.0,151,7,5075.94
6871.0,870,7,5260.52
6872.0,332,7,4337.62
6873.0,993,7,1891.94
6874.0,561,7,4060.75
6875.0,440,7,969.04
6876.0,295,7,1199.77
6877.0,266,7,4245.33
6878.0,960,7,4245.33
6879.0,744,7,3045.57
6880.0,819,7,830.61
6881.0,530,7,0.0
6882.0,548,7,3922.32
6883.0,234,7,2999.42
6884.0,910,7,2445.68
6885.0,33,7,876.75
6886.0,343,7,1430.49
6887.0,198,7,5029.8
6888.0,639,7,0.0
6889.0,498,7,922.9
6890.0,181,7,2261.1
6891.0,948,7,5029.8
6892.0,453,7,2676.41
6893.0,382,7,4014.61
6894.0,733,7,3876.17
6895.0,929,7,3691.59
6896.0,992,7,4014.61
6897.0,620,7,4291.48
6898.0,30,7,784.46
6899.0,568,7,2722.55
6900.0,950,7,3553.16
6901.0,609,7,3045.57
6902.0,882,7,3922.32
6903.0,822,7,599.88
6904.0,245,7,1292.06
6905.0,361,7,2491.83
6906.0,243,7,5122.09
6907.0,40,7,2768.7
6908.0,945,7,1568.93
6909.0,64,7,2353.39
6910.0,334,7,1153.62
6911.0,818,7,5075.94
6912.0,314,7,5352.81
6913.0,742,7,2076.52
6914.0,656,7,1199.77
6915.0,305,7,4153.04
6916.0,497,7,3460.87
6917.0,419,7,3922.32
6918.0,180,7,2491.82
6919.0,209,7,599.88
6920.0,954,7,5122.09
6921.0,225,7,1891.94
6922.0,31,7,3599.3
6923.0,80,7,1153.62
6924.0,506,7,1384.35
6925.0,153,7,1292.06
6926.0,720,7,4199.19
6927.0,339,7,2907.13
6928.0,675,7,2584.12
6929.0,428,7,4983.65
6930.0,35,7,5352.81
6931.0,581,7,2860.99
6932.0,105,7,5075.94
6933.0,168,7,1476.64
6934.0,661,7,2307.25
6935.0,258,7,4014.61
6936.0,51,7,5398.96
6937.0,101,7,692.17
6938.0,175,7,3783.88
6939.0,125,7,3414.72
6940.0,931,7,1245.91
6941.0,24,7,2399.54
6942.0,128,7,4845.22
6943.0,862,7,2814.84
6944.0,894,7,2537.97
6945.0,308,7,2168.81
6946.0,157,7,3922.32
6947.0,576,7,5306.67
6948.0,616,7,5122.09
6949.0,344,7,5445.1
6950.0,145,7,1984.23
6951.0,919,7,4337.62
6952.0,838,7,4706.78
6953.0,191,7,1015.19
6954.0,767,7,4337.62
6955.0,462,7,3783.88
6956.0,558,7,692.17
6957.0,605,7,1153.62
6958.0,410,7,1015.19
6959.0,359,7,5260.52
6960.0,895,7,3876.17
6961.0,725,7,3414.72
6962.0,726,7,9505.86
6963.0,898,7,5029.8
6964.0,456,7,2999.42
6965.0,222,7,3368.58
6966.0,502,7,3230.14
6967.0,338,7,4060.75
6968.0,857,7,738.32
6969.0,178,7,2491.83
6970.0,702,7,830.61
6971.0,235,7,1522.78
6972.0,750,7,3645.45
6973.0,477,7,922.9
6974.0,283,7,2445.68
6975.0,743,7,8582.96
6976.0,282,7,2261.1
6977.0,649,7,4476.06
6978.0,373,7,1015.19
6979.0,104,7,3091.71
6980.0,746,7,5029.8
6981.0,587,7,922.9
6982.0,805,7,2676.41
6983.0,4,7,3553.16
6984.0,652,7,3230.14
6985.0,512,7,2630.26
6986.0,405,7,2168.81
6987.0,791,7,1338.2
6988.0,159,7,1753.51
6989.0,517,7,2445.68
6990.0,705,7,876.75
6991.0,173,7,3091.71
6992.0,962,7,3553.16
6993.0,570,7,2307.25
6994.0,848,7,5537.39
6995.0,438,7,4660.64
6996.0,446,7,5260.52
6997.0,136,7,4337.62
6998.0,701,7,3230.14
6999.0,20,7,1984.23
7000.0,347,7,3737.74
7001.0,508,8,4660.64
7002.0,258,8,4014.61
7003.0,851,8,876.75
7004.0,62,8,1891.94
7005.0,906,8,4983.65
7006.0,181,8,2261.1
7007.0,929,8,7383.18
7008.0,89,8,4983.65
7009.0,488,8,1938.09
7010.0,68,8,4568.35
7011.0,683,8,1384.35
7012.0,157,8,3922.32
7013.0,176,8,1430.49
7014.0,815,8,4891.36
7015.0,521,8,3507.01
7016.0,937,8,646.03
7017.0,837,8,5122.09
7018.0,939,8,1153.62
7019.0,623,8,2399.54
7020.0,350,8,3691.59
7021.0,535,8,4383.77
7022.0,760,8,4476.06
7023.0,429,8,2307.25
7024.0,557,8,1199.77
7025.0,42,8,2999.42
7026.0,562,8,1615.07
7027.0,531,8,4614.49
7028.0,90,8,2907.13
7029.0,86,8,2168.81
7030.0,999,8,5306.67
7031.0,759,8,5029.8
7032.0,79,8,2353.39
7033.0,811,8,5445.1
7034.0,705,8,876.75
7035.0,871,8,2399.54
7036.0,162,8,3691.59
7037.0,895,8,3876.17
7038.0,810,8,1107.48
7039.0,193,8,5029.8
7040.0,708,8,4568.35
7041.0,213,8,3783.88
7042.0,534,8,3322.43
7043.0,729,8,1568.93
7044.0,164,8,3230.14
7045.0,131,8,2630.26
7046.0,329,8,2630.26
7047.0,662,8,5491.25
7048.0,955,8,2630.26
7049.0,387,8,1938.09
7050.0,111,8,1984.23
7051.0,356,8,3737.74
7052.0,796,8,4891.36
7053.0,87,8,4199.19
7054.0,878,8,0.0
7055.0,950,8,3553.16
7056.0,794,8,3599.3
7057.0,728,8,4522.2
7058.0,668,8,1338.2
7059.0,248,8,5352.81
7060.0,432,8,4337.62
7061.0,19,8,2722.55
7062.0,698,8,3460.87
7063.0,420,8,8582.96
7064.0,607,8,1568.93
7065.0,485,8,6921.74
7066.0,919,8,4337.62
7067.0,105,8,5075.94
7068.0,992,8,4014.61
7069.0,678,8,2537.97
7070.0,686,8,3322.43
7071.0,766,8,6829.44
7072.0,671,8,1430.49
7073.0,368,8,5075.94
7074.0,606,8,2860.99
7075.0,828,8,2261.1
7076.0,336,8,738.32
7077.0,581,8,2860.99
7078.0,484,8,3691.59
7079.0,148,8,3045.57
7080.0,464,8,3460.87
7081.0,865,8,2537.97
7082.0,920,8,1245.91
7083.0,78,8,922.9
7084.0,23,8,2030.38
7085.0,645,8,1153.62
7086.0,473,8,784.46
7087.0,917,8,2030.38
7088.0,984,8,922.9
7089.0,482,8,4014.61
7090.0,792,8,3460.87
7091.0,308,8,2168.81
7092.0,514,8,4891.36
7093.0,978,8,830.61
7094.0,129,8,599.88
7095.0,449,8,2445.68
7096.0,565,8,2307.25
7097.0,935,8,1430.49
7098.0,218,8,4291.48
7099.0,547,8,1107.48
7100.0,748,8,3276.29
7101.0,266,8,4245.33
7102.0,574,8,3645.45
7103.0,113,8,5168.23
7104.0,539,8,2814.84
7105.0,712,8,7014.02
7106.0,932,8,4706.78
7107.0,946,8,599.88
7108.0,963,8,1753.51
7109.0,103,8,2122.67
7110.0,589,8,1199.77
7111.0,551,8,3137.85
7112.0,11,8,646.03
7113.0,767,8,4337.62
7114.0,435,8,969.04
7115.0,617,8,876.75
7116.0,413,8,5306.67
7117.0,310,8,1891.94
7118.0,823,8,2214.96
7119.0,492,8,3645.45
7120.0,776,8,1292.06
7121.0,443,8,2399.54
7122.0,366,8,2491.83
7123.0,404,8,4660.64
7124.0,690,8,1476.64
7125.0,740,8,2445.68
7126.0,334,8,1153.62
7127.0,636,8,5537.4
7128.0,629,8,738.32
7129.0,497,8,3460.87
7130.0,291,8,692.17
7131.0,869,8,9690.44
7132.0,858,8,2907.13
7133.0,658,8,2353.39
7134.0,137,8,3137.85
7135.0,991,8,4522.2
7136.0,874,8,2584.12
7137.0,275,8,3091.71
7138.0,271,8,4568.35
7139.0,29,8,3507.01
7140.0,921,8,4891.36
7141.0,306,8,5398.96
7142.0,926,8,646.03
7143.0,726,8,4752.93
7144.0,564,8,646.03
7145.0,378,8,692.17
7146.0,674,8,3184.0
7147.0,598,8,1430.49
7148.0,343,8,1430.49
7149.0,785,8,1476.64
7150.0,692,8,2676.41
7151.0,822,8,1199.76
7152.0,898,8,5029.8
7153.0,647,8,3507.01
7154.0,316,8,4014.61
7155.0,995,8,2353.39
7156.0,13,8,4706.78
7157.0,422,8,4476.06
7158.0,434,8,1061.33
7159.0,375,8,1845.8
7160.0,217,8,2168.81
7161.0,236,8,4153.04
7162.0,803,8,3414.72
7163.0,801,8,4060.75
7164.0,538,8,1799.65
7165.0,952,8,3876.17
7166.0,774,8,2537.97
7167.0,772,8,4752.93
7168.0,789,8,2860.99
7169.0,431,8,1245.91
7170.0,502,8,3230.14
7171.0,28,8,3137.85
7172.0,746,8,5029.8
7173.0,695,8,1107.48
7174.0,548,8,3922.32
7175.0,249,8,5352.81
7176.0,229,8,4983.65
7177.0,288,8,3276.29
7178.0,638,8,1753.51
7179.0,311,8,2722.55
7180.0,666,8,1338.2
7181.0,125,8,1707.36
7182.0,104,8,3091.71
7183.0,498,8,922.9
7184.0,994,8,7014.02
7185.0,953,8,1430.49
7186.0,430,8,1153.62
7187.0,571,8,3137.85
7188.0,108,8,4337.62
7189.0,641,8,646.03
7190.0,325,8,5306.67
7191.0,560,8,3645.45
7192.0,654,8,8582.96
7193.0,185,8,1845.8
7194.0,355,8,922.9
7195.0,940,8,3414.72
7196.0,186,8,3830.03
7197.0,839,8,3460.87
7198.0,755,8,1245.91
7199.0,454,8,5075.94
7200.0,687,8,3414.72
7201.0,735,8,2353.39
7202.0,411,8,2122.67
7203.0,682,8,1845.8
7204.0,916,8,2722.55
7205.0,597,8,3876.17
7206.0,585,8,3691.59
7207.0,972,8,5214.38
7208.0,22,8,1245.91
7209.0,75,8,4060.75
7210.0,635,8,1107.48
7211.0,363,8,2814.84
7212.0,127,8,4614.49
7213.0,820,8,2214.96
7214.0,56,8,5168.23
7215.0,613,8,3691.59
7216.0,525,8,4752.93
7217.0,158,8,4337.62
7218.0,391,8,5491.25
7219.0,757,8,3645.45
7220.0,846,8,2630.26
7221.0,891,8,4153.04
7222.0,519,8,5491.25
7223.0,971,8,3876.17
7224.0,327,8,3322.43
7225.0,268,8,4060.75
7226.0,206,8,599.88
7227.0,912,8,1891.94
7228.0,780,8,3737.74
7229.0,677,8,1107.48
7230.0,808,8,10336.46
7231.0,406,8,5029.8
7232.0,483,8,2814.84
7233.0,873,8,3783.88
7234.0,385,8,4199.19
7235.0,731,8,1384.35
7236.0,460,8,1153.62
7237.0,126,8,2676.41
7238.0,884,8,1061.33
7239.0,173,8,3091.71
7240.0,788,8,2537.97
7241.0,899,8,599.88
7242.0,122,8,5029.8
7243.0,900,8,969.04
7244.0,177,8,4014.61
7245.0,153,8,1292.06
7246.0,119,8,9967.3
7247.0,424,8,2999.42
7248.0,945,8,1568.93
7249.0,890,8,1753.51
7250.0,20,8,3968.46
7251.0,722,8,1476.64
7252.0,398,8,5352.82
7253.0,339,8,2907.13
7254.0,570,8,2307.25
7255.0,486,8,5029.8
7256.0,400,8,4291.48
7257.0,911,8,3507.01
7258.0,904,8,3460.87
7259.0,930,8,1845.8
7260.0,987,8,3968.46
7261.0,675,8,2584.12
7262.0,337,8,4799.07
7263.0,487,8,784.46
7264.0,303,8,3230.14
7265.0,989,8,1799.65
7266.0,260,8,0.0
7267.0,528,8,1938.09
7268.0,110,8,922.9
7269.0,621,8,0
7270.0,758,8,3230.14
7271.0,672,8,5029.8
7272.0,563,8,1245.91
7273.0,168,8,2953.28
7274.0,599,8,1522.78
7275.0,643,8,1615.07
7276.0,716,8,5168.23
7277.0,448,8,4291.48
7278.0,112,8,1338.2
7279.0,183,8,5168.23
7280.0,395,8,2261.1
7281.0,341,8,2999.42
7282.0,943,8,3783.88
7283.0,998,8,1245.91
7284.0,221,8,3830.03
7285.0,744,8,3045.57
7286.0,685,8,5168.23
7287.0,65,8,1938.09
7288.0,634,8,3184.0
7289.0,853,8,1615.07
7290.0,456,8,2999.42
7291.0,223,8,1015.19
7292.0,44,8,5075.94
7293.0,215,8,4106.9
7294.0,101,8,1384.34
7295.0,252,8,2491.83
7296.0,835,8,3045.57
7297.0,827,8,2261.1
7298.0,107,8,2584.12
7299.0,957,8,3137.85
7300.0,226,8,1753.51
7301.0,493,8,1938.09
7302.0,451,8,8859.82
7303.0,374,8,7936.92
7304.0,55,8,3553.16
7305.0,812,8,4752.93
7306.0,784,8,2261.1
7307.0,227,8,5398.96
7308.0,701,8,6460.28
7309.0,342,8,2907.13
7310.0,380,8,1938.09
7311.0,537,8,4799.07
7312.0,709,8,1845.8
7313.0,270,8,2030.38
7314.0,383,8,3691.59
7315.0,553,8,6644.86
7316.0,428,8,4983.65
7317.0,710,8,3968.46
7318.0,100,8,1107.48
7319.0,501,8,4014.61
7320.0,855,8,1568.93
7321.0,145,8,1984.23
7322.0,280,8,4522.2
7323.0,476,8,5491.25
7324.0,633,8,3091.71
7325.0,918,8,5260.52
7326.0,829,8,4245.33
7327.0,415,8,3691.59
7328.0,255,8,1384.35
7329.0,745,8,1707.36
7330.0,320,8,1799.65
7331.0,875,8,692.17
7332.0,872,8,1891.94
7333.0,281,8,4983.65
7334.0,175,8,3783.88
7335.0,942,8,6644.86
